Class,Return,Leverage
Fixed Income,-2.2,normal
Fixed Income,-2.2,normal
Equity,-2.3,normal
Equity,-2.3,normal
Equity,-2.3,normal
Equity,-2.3,normal
Equity,-2.3,normal
Fixed Income,-2.3,normal
Fixed Income,-2.3,normal
Fixed Income,-2.3,normal
Fixed Income,-2.3,normal
Commodities,-2.4,normal
Commodities,-2.4,normal
Equity,-2.4,normal
Fixed Income,-2.4,normal
Fixed Income,-2.4,normal
Fixed Income,-2.4,normal
Fixed Income,-2.4,normal
Fixed Income,-2.4,normal
Commodities,-2.5,normal
Fixed Income,-2.5,normal
Fixed Income,-2.5,normal
Fixed Income,-2.5,normal
Fixed Income,-2.5,normal
Equity,-2.6,normal
Equity,-2.6,normal
Equity,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Fixed Income,-2.6,normal
Commodities,-2.7,normal
Equity,-2.7,normal
Equity,-2.7,normal
Equity,-2.7,normal
Equity,-2.7,normal
Equity,-2.7,normal
Equity,-2.7,normal
Fixed Income,-2.7,normal
Fixed Income,-2.7,normal
Fixed Income,-2.7,normal
Commodities,-2.8,normal
Equity,-2.8,normal
Fixed Income,-2.8,normal
Fixed Income,-2.8,normal
Commodities,-2.9,normal
Equity,-2.9,normal
Equity,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Fixed Income,-2.9,normal
Commodities,-3,normal
Equity,-3,normal
Equity,-3,normal
Equity,-3,normal
Equity,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Fixed Income,-3,normal
Commodities,-3.1,normal
Equity,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.1,normal
Fixed Income,-3.2,normal
Fixed Income,-3.2,normal
Fixed Income,-3.2,normal
Fixed Income,-3.2,normal
Equity,-3.3,normal
Equity,-3.3,normal
Fixed Income,-3.3,normal
Fixed Income,-3.3,normal
Fixed Income,-3.3,normal
Fixed Income,-3.3,normal
Fixed Income,-3.3,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.4,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Fixed Income,-3.5,normal
Equity,-3.6,normal
Equity,-3.6,normal
Equity,-3.6,normal
Fixed Income,-3.6,normal
Fixed Income,-3.6,normal
Fixed Income,-3.6,normal
Fixed Income,-3.6,normal
Fixed Income,-3.6,normal
Commodities,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Fixed Income,-3.7,normal
Equity,-3.8,normal
Equity,-3.8,normal
Equity,-3.8,normal
Fixed Income,-3.8,normal
Fixed Income,-3.8,normal
Fixed Income,-3.8,normal
Fixed Income,-3.8,normal
Equity,-3.9,normal
Equity,-3.9,normal
Equity,-3.9,normal
Fixed Income,-3.9,normal
Fixed Income,-3.9,normal
Commodities,-4,normal
Commodities,-4,normal
Fixed Income,-4,normal
Equity,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Fixed Income,-4.1,normal
Alternatives,-4.2,normal
Equity,-4.2,normal
Equity,-4.2,normal
Equity,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.2,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.3,normal
Fixed Income,-4.4,normal
Fixed Income,-4.4,normal
Fixed Income,-4.4,normal
Fixed Income,-4.4,normal
Commodities,-4.5,normal
Equity,-4.5,normal
Equity,-4.5,normal
Fixed Income,-4.5,normal
Fixed Income,-4.5,normal
Fixed Income,-4.5,normal
Equity,-4.6,normal
Equity,-4.6,normal
Fixed Income,-4.6,normal
Fixed Income,-4.6,normal
Fixed Income,-4.6,normal
Fixed Income,-4.6,normal
Fixed Income,-4.6,normal
Fixed Income,-4.7,normal
Fixed Income,-4.7,normal
Fixed Income,-4.7,normal
Fixed Income,-4.7,normal
Fixed Income,-4.7,normal
Fixed Income,-4.7,normal
Equity,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Fixed Income,-4.8,normal
Commodities,-4.9,normal
Equity,-4.9,normal
Equity,-4.9,normal
Fixed Income,-4.9,normal
Fixed Income,-4.9,normal
Commodities,-5,normal
Commodities,-5,normal
Equity,-5,normal
Equity,-5,normal
Fixed Income,-5,normal
Fixed Income,-5,normal
Fixed Income,-5,normal
Fixed Income,-5,normal
Fixed Income,-5,normal
Fixed Income,-5,normal
Equity,-5.1,normal
Equity,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Fixed Income,-5.1,normal
Equity,-5.2,normal
Equity,-5.2,normal
Equity,-5.2,normal
Equity,-5.2,normal
Equity,-5.2,normal
Fixed Income,-5.2,normal
Fixed Income,-5.2,normal
Fixed Income,-5.2,normal
Fixed Income,-5.2,normal
Commodities,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Fixed Income,-5.3,normal
Equity,-5.4,normal
Equity,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Fixed Income,-5.4,normal
Equity,-5.5,normal
Fixed Income,-5.5,normal
Fixed Income,-5.5,normal
Commodities,-5.6,normal
Equity,-5.6,normal
Equity,-5.6,normal
Fixed Income,-5.6,normal
Fixed Income,-5.6,normal
Fixed Income,-5.6,normal
Equity,-5.7,normal
Fixed Income,-5.7,normal
Fixed Income,-5.7,normal
Fixed Income,-5.7,normal
Fixed Income,-5.7,normal
Alternatives,-5.8,normal
Equity,-5.8,normal
Equity,-5.8,normal
Equity,-5.8,normal
Equity,-5.8,normal
Fixed Income,-5.8,normal
Fixed Income,-5.8,normal
Fixed Income,-5.8,normal
Equity,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-5.9,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Fixed Income,-6,normal
Equity,-6.1,normal
Equity,-6.1,normal
Equity,-6.1,normal
Fixed Income,-6.1,normal
Fixed Income,-6.1,normal
Fixed Income,-6.1,normal
Commodities,-6.2,normal
Commodities,-6.2,normal
Equity,-6.2,normal
Fixed Income,-6.2,normal
Fixed Income,-6.2,normal
Fixed Income,-6.2,normal
Commodities,-6.3,normal
Equity,-6.3,normal
Equity,-6.3,normal
Fixed Income,-6.3,normal
Fixed Income,-6.3,normal
Equity,-6.4,normal
Fixed Income,-6.4,normal
Fixed Income,-6.4,normal
Commodities,-6.5,normal
Equity,-6.5,normal
Equity,-6.5,normal
Fixed Income,-6.5,normal
Fixed Income,-6.5,normal
Alternatives,-6.6,normal
Equity,-6.6,normal
Equity,-6.6,normal
Equity,-6.6,normal
Fixed Income,-6.6,normal
Fixed Income,-6.6,normal
Fixed Income,-6.6,normal
Fixed Income,-6.6,normal
Equity,-6.7,normal
Equity,-6.7,normal
Fixed Income,-6.7,normal
Fixed Income,-6.7,normal
Fixed Income,-6.7,normal
Fixed Income,-6.7,normal
Equity,-6.8,normal
Fixed Income,-6.8,normal
Equity,-6.9,normal
Equity,-6.9,normal
Equity,-6.9,normal
Fixed Income,-6.9,normal
Fixed Income,-6.9,normal
Equity,-7,normal
Fixed Income,-7,normal
Fixed Income,-7,normal
Commodities,-7.1,normal
Equity,-7.1,normal
Equity,-7.1,normal
Equity,-7.1,normal
Equity,-7.1,normal
Equity,-7.1,normal
Equity,-7.1,normal
Equity,-7.2,normal
Fixed Income,-7.2,normal
Equity,-7.3,normal
Equity,-7.3,normal
Fixed Income,-7.3,normal
Fixed Income,-7.3,normal
Fixed Income,-7.3,normal
Equity,-7.4,normal
Equity,-7.4,normal
Equity,-7.4,normal
Equity,-7.4,normal
Fixed Income,-7.4,normal
Fixed Income,-7.4,normal
Fixed Income,-7.4,normal
Equity,-7.5,normal
Equity,-7.5,normal
Equity,-7.5,normal
Equity,-7.5,normal
Equity,-7.5,normal
Equity,-7.5,normal
Equity,-7.5,normal
Fixed Income,-7.5,normal
Equity,-7.6,normal
Equity,-7.6,normal
Equity,-7.6,normal
Equity,-7.6,normal
Commodities,-7.7,normal
Equity,-7.7,normal
Equity,-7.7,normal
Fixed Income,-7.7,normal
Equity,-7.8,normal
Fixed Income,-7.8,normal
Fixed Income,-7.8,normal
Equity,-7.9,normal
Equity,-7.9,normal
Equity,-7.9,normal
Equity,-7.9,normal
Equity,-7.9,normal
Fixed Income,-7.9,normal
Equity,-8,normal
Equity,-8,normal
Fixed Income,-8,normal
Equity,-8.1,normal
Equity,-8.1,normal
Equity,-8.1,normal
Equity,-8.1,normal
Fixed Income,-8.1,normal
Commodities,-8.2,normal
Equity,-8.2,normal
Equity,-8.2,normal
Equity,-8.2,normal
Fixed Income,-8.2,normal
Alternatives,-8.3,normal
Commodities,-8.3,normal
Equity,-8.3,normal
Equity,-8.3,normal
Equity,-8.3,normal
Equity,-8.3,normal
Equity,-8.3,normal
Fixed Income,-8.3,normal
Fixed Income,-8.3,normal
Fixed Income,-8.3,normal
Commodities,-8.4,normal
Equity,-8.4,normal
Equity,-8.4,normal
Fixed Income,-8.4,normal
Equity,-8.5,normal
Equity,-8.5,normal
Fixed Income,-8.5,normal
Fixed Income,-8.5,normal
Fixed Income,-8.6,normal
Equity,-8.7,normal
Equity,-8.7,normal
Equity,-8.7,normal
Equity,-8.7,normal
Fixed Income,-8.7,normal
Fixed Income,-8.7,normal
Equity,-8.8,normal
Fixed Income,-8.8,normal
Fixed Income,-8.8,normal
Fixed Income,-8.8,normal
Equity,-8.9,normal
Equity,-8.9,normal
Equity,-8.9,normal
Equity,-9,normal
Equity,-9.1,normal
Equity,-9.1,normal
Fixed Income,-9.1,normal
Commodities,-9.2,normal
Equity,-9.2,normal
Equity,-9.3,normal
Equity,-9.3,normal
Equity,-9.4,normal
Equity,-9.4,normal
Equity,-9.4,normal
Fixed Income,-9.4,normal
Fixed Income,-9.4,normal
Fixed Income,-9.4,normal
Equity,-9.5,normal
Equity,-9.5,normal
Fixed Income,-9.5,normal
Equity,-9.6,normal
Equity,-9.6,normal
Equity,-9.6,normal
Equity,-9.6,normal
Equity,-9.6,normal
Equity,-9.6,normal
Fixed Income,-9.6,normal
Fixed Income,-9.6,normal
Fixed Income,-9.6,normal
Fixed Income,-9.6,normal
Commodities,-9.7,normal
Equity,-9.7,normal
Equity,-9.7,normal
Equity,-9.7,normal
Equity,-9.7,normal
Equity,-9.7,normal
Equity,-9.7,normal
Fixed Income,-9.7,normal
Fixed Income,-9.7,normal
Fixed Income,-9.7,normal
Fixed Income,-9.7,normal
Equity,-9.8,normal
Equity,-9.8,normal
Equity,-9.9,normal
Equity,-9.9,normal
Equity,-9.9,normal
Equity,-9.9,normal
Equity,-10,normal
Fixed Income,-10,normal
Fixed Income,-10,normal
Fixed Income,-10,normal
Alternatives,-10.1,normal
Commodities,-10.1,normal
Equity,-10.1,normal
Fixed Income,-10.1,normal
Fixed Income,-10.1,normal
Equity,-10.2,normal
Equity,-10.2,normal
Equity,-10.2,normal
Fixed Income,-10.2,normal
Fixed Income,-10.2,normal
Equity,-10.3,normal
Equity,-10.4,normal
Equity,-10.4,normal
Equity,-10.4,normal
Fixed Income,-10.4,normal
Fixed Income,-10.4,normal
Alternatives,-10.5,normal
Equity,-10.5,normal
Equity,-10.6,normal
Fixed Income,-10.6,normal
Equity,-10.7,normal
Equity,-10.8,normal
Equity,-10.8,normal
Equity,-10.8,normal
Equity,-10.9,normal
Fixed Income,-10.9,normal
Equity,-11,normal
Fixed Income,-11,normal
Fixed Income,-11,normal
Equity,-11.1,normal
Equity,-11.1,normal
Equity,-11.2,normal
Equity,-11.2,normal
Equity,-11.2,normal
Equity,-11.2,normal
Equity,-11.2,normal
Fixed Income,-11.2,normal
Commodities,-11.3,normal
Equity,-11.3,normal
Equity,-11.3,normal
Equity,-11.3,normal
Equity,-11.3,normal
Equity,-11.3,normal
Fixed Income,-11.3,normal
Fixed Income,-11.3,normal
Fixed Income,-11.3,normal
Fixed Income,-11.3,normal
Commodities,-11.4,normal
Equity,-11.4,normal
Equity,-11.4,normal
Equity,-11.4,normal
Equity,-11.5,normal
Equity,-11.5,normal
Fixed Income,-11.5,normal
Fixed Income,-11.5,normal
Fixed Income,-11.5,normal
Equity,-11.6,normal
Equity,-11.6,normal
Equity,-11.7,normal
Equity,-11.7,normal
Commodities,-11.8,normal
Equity,-11.8,normal
Fixed Income,-11.8,normal
Equity,-11.9,normal
Equity,-12,normal
Fixed Income,-12,normal
Fixed Income,-12,normal
Fixed Income,-12,normal
Equity,-12.1,normal
Equity,-12.1,normal
Equity,-12.1,normal
Equity,-12.1,normal
Fixed Income,-12.1,normal
Equity,-12.2,normal
Fixed Income,-12.2,normal
Fixed Income,-12.2,normal
Equity,-12.3,normal
Equity,-12.3,normal
Fixed Income,-12.3,normal
Fixed Income,-12.4,normal
Fixed Income,-12.4,normal
Commodities,-12.5,normal
Equity,-12.5,normal
Equity,-12.5,normal
Fixed Income,-12.5,normal
Fixed Income,-12.5,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.6,normal
Equity,-12.7,normal
Equity,-12.7,normal
Fixed Income,-12.7,normal
Fixed Income,-12.7,normal
Fixed Income,-12.7,normal
Equity,-12.8,normal
Equity,-12.8,normal
Equity,-12.8,normal
Fixed Income,-12.8,normal
Fixed Income,-12.8,normal
Equity,-13,normal
Equity,-13.1,normal
Equity,-13.1,normal
Fixed Income,-13.1,normal
Fixed Income,-13.1,normal
Fixed Income,-13.1,normal
Equity,-13.2,normal
Equity,-13.2,normal
Equity,-13.2,normal
Equity,-13.3,normal
Equity,-13.3,normal
Equity,-13.3,normal
Fixed Income,-13.3,normal
Alternatives,-13.4,normal
Equity,-13.4,normal
Equity,-13.4,normal
Equity,-13.5,normal
Equity,-13.5,normal
Equity,-13.5,normal
Equity,-13.5,normal
Equity,-13.5,normal
Equity,-13.6,normal
Equity,-13.6,normal
Equity,-13.6,normal
Fixed Income,-13.6,normal
Equity,-13.7,normal
Equity,-13.7,normal
Equity,-13.7,normal
Equity,-13.7,normal
Fixed Income,-13.7,normal
Fixed Income,-13.7,normal
Equity,-13.8,normal
Fixed Income,-13.8,normal
Equity,-13.9,normal
Equity,-13.9,normal
Equity,-13.9,normal
Equity,-13.9,normal
Equity,-13.9,normal
Equity,-14,normal
Equity,-14,normal
Equity,-14,normal
Fixed Income,-14,normal
Fixed Income,-14,normal
Equity,-14.1,normal
Equity,-14.1,normal
Equity,-14.1,normal
Fixed Income,-14.1,normal
Fixed Income,-14.1,normal
Equity,-14.2,normal
Equity,-14.2,normal
Equity,-14.2,normal
Equity,-14.2,normal
Fixed Income,-14.2,normal
Fixed Income,-14.2,normal
Equity,-14.3,normal
Equity,-14.3,normal
Equity,-14.4,normal
Equity,-14.4,normal
Fixed Income,-14.4,normal
Equity,-14.5,normal
Equity,-14.5,normal
Equity,-14.5,normal
Equity,-14.5,normal
Equity,-14.5,normal
Equity,-14.5,normal
Equity,-14.5,normal
Fixed Income,-14.5,normal
Equity,-14.6,normal
Equity,-14.6,normal
Equity,-14.6,normal
Equity,-14.6,normal
Fixed Income,-14.6,normal
Fixed Income,-14.6,normal
Commodities,-14.7,normal
Equity,-14.7,normal
Equity,-14.7,normal
Fixed Income,-14.7,normal
Equity,-14.8,normal
Equity,-14.8,normal
Equity,-14.8,normal
Equity,-14.8,normal
Equity,-14.8,normal
Fixed Income,-14.8,normal
Fixed Income,-14.8,normal
Equity,-14.9,normal
Equity,-15,normal
Equity,-15,normal
Equity,-15,normal
Equity,-15,normal
Equity,-15,normal
Fixed Income,-15,normal
Fixed Income,-15,normal
Commodities,-15.1,normal
Equity,-15.1,normal
Equity,-15.1,normal
Equity,-15.1,normal
Equity,-15.1,normal
Equity,-15.2,normal
Equity,-15.2,normal
Equity,-15.2,normal
Equity,-15.2,normal
Equity,-15.2,normal
Fixed Income,-15.2,normal
Equity,-15.3,normal
Fixed Income,-15.3,normal
Fixed Income,-15.3,normal
Fixed Income,-15.3,normal
Commodities,-15.4,normal
Equity,-15.4,normal
Equity,-15.4,normal
Equity,-15.4,normal
Equity,-15.5,normal
Equity,-15.5,normal
Equity,-15.5,normal
Fixed Income,-15.5,normal
Fixed Income,-15.5,normal
Equity,-15.6,normal
Equity,-15.6,normal
Equity,-15.6,normal
Equity,-15.6,normal
Equity,-15.6,normal
Alternatives,-15.7,normal
Equity,-15.7,normal
Equity,-15.7,normal
Equity,-15.7,normal
Equity,-15.7,normal
Equity,-15.7,normal
Fixed Income,-15.7,normal
Equity,-15.8,normal
Equity,-15.9,normal
Equity,-15.9,normal
Equity,-15.9,normal
Fixed Income,-15.9,normal
Commodities,-16,normal
Equity,-16,normal
Equity,-16,normal
Equity,-16,normal
Equity,-16.1,normal
Equity,-16.1,normal
Equity,-16.1,normal
Equity,-16.1,normal
Fixed Income,-16.1,normal
Commodities,-16.2,normal
Equity,-16.2,normal
Equity,-16.2,normal
Equity,-16.2,normal
Equity,-16.3,normal
Equity,-16.3,normal
Equity,-16.3,normal
Commodities,-16.4,normal
Equity,-16.4,normal
Equity,-16.4,normal
Fixed Income,-16.4,normal
Alternatives,-16.5,normal
Equity,-16.5,normal
Equity,-16.5,normal
Equity,-16.5,normal
Equity,-16.5,normal
Equity,-16.6,normal
Commodities,-16.7,normal
Equity,-16.7,normal
Equity,-16.7,normal
Equity,-16.7,normal
Fixed Income,-16.7,normal
Equity,-16.8,normal
Equity,-16.8,normal
Equity,-16.8,normal
Equity,-16.9,normal
Equity,-16.9,normal
Equity,-16.9,normal
Equity,-16.9,normal
Equity,-16.9,normal
Equity,-16.9,normal
Equity,-17,normal
Equity,-17,normal
Equity,-17,normal
Equity,-17.1,normal
Equity,-17.1,normal
Equity,-17.1,normal
Equity,-17.1,normal
Fixed Income,-17.1,normal
Fixed Income,-17.1,normal
Fixed Income,-17.1,normal
Equity,-17.2,normal
Fixed Income,-17.3,normal
Equity,-17.4,normal
Equity,-17.4,normal
Equity,-17.4,normal
Equity,-17.4,normal
Fixed Income,-17.4,normal
Equity,-17.5,normal
Equity,-17.5,normal
Fixed Income,-17.5,normal
Fixed Income,-17.5,normal
Equity,-17.6,normal
Equity,-17.6,normal
Fixed Income,-17.6,normal
Fixed Income,-17.7,normal
Equity,-17.8,normal
Equity,-17.8,normal
Equity,-17.8,normal
Equity,-17.8,normal
Equity,-17.9,normal
Equity,-17.9,normal
Equity,-17.9,normal
Equity,-18,normal
Equity,-18,normal
Fixed Income,-18,normal
Equity,-18.1,normal
Equity,-18.1,normal
Equity,-18.1,normal
Fixed Income,-18.1,normal
Equity,-18.2,normal
Equity,-18.2,normal
Equity,-18.2,normal
Equity,-18.2,normal
Equity,-18.2,normal
Equity,-18.3,normal
Equity,-18.3,normal
Equity,-18.3,normal
Equity,-18.3,normal
Equity,-18.3,normal
Equity,-18.4,normal
Equity,-18.4,normal
Equity,-18.4,normal
Equity,-18.4,normal
Equity,-18.4,normal
Equity,-18.4,normal
Equity,-18.5,normal
Equity,-18.5,normal
Equity,-18.5,normal
Equity,-18.5,normal
Equity,-18.5,normal
Equity,-18.5,normal
Equity,-18.5,normal
Fixed Income,-18.5,normal
Equity,-18.6,normal
Commodities,-18.7,normal
Equity,-18.7,normal
Equity,-18.7,normal
Equity,-18.7,normal
Equity,-18.7,normal
Equity,-18.7,normal
Fixed Income,-18.7,normal
Equity,-18.8,normal
Equity,-18.8,normal
Equity,-18.8,normal
Equity,-18.8,normal
Equity,-18.8,normal
Equity,-18.9,normal
Equity,-18.9,normal
Equity,-18.9,normal
Fixed Income,-18.9,normal
Fixed Income,-18.9,normal
Commodities,-19,normal
Equity,-19,normal
Equity,-19,normal
Equity,-19,normal
Equity,-19.1,normal
Equity,-19.1,normal
Fixed Income,-19.1,normal
Equity,-19.2,normal
Equity,-19.2,normal
Equity,-19.2,normal
Equity,-19.2,normal
Equity,-19.2,normal
Fixed Income,-19.2,normal
Commodities,-19.3,normal
Equity,-19.3,normal
Equity,-19.3,normal
Equity,-19.3,normal
Equity,-19.3,normal
Equity,-19.4,normal
Equity,-19.4,normal
Equity,-19.4,normal
Fixed Income,-19.4,normal
Fixed Income,-19.4,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.5,normal
Equity,-19.6,normal
Equity,-19.6,normal
Equity,-19.6,normal
Equity,-19.6,normal
Fixed Income,-19.6,normal
Equity,-19.7,normal
Equity,-19.7,normal
Equity,-19.7,normal
Fixed Income,-19.7,normal
Alternatives,-19.8,normal
Equity,-19.8,normal
Equity,-19.8,normal
Equity,-19.8,normal
Fixed Income,-19.8,normal
Equity,-19.9,normal
Equity,-19.9,normal
Equity,-19.9,normal
Equity,-19.9,normal
Equity,-19.9,normal
Equity,-19.9,normal
Equity,-20,normal
Equity,-20,normal
Equity,-20,normal
Equity,-20,normal
Equity,-20,normal
Equity,-20.1,normal
Equity,-20.1,normal
Equity,-20.1,normal
Equity,-20.1,normal
Equity,-20.1,normal
Equity,-20.1,normal
Equity,-20.2,normal
Fixed Income,-20.2,normal
Equity,-20.3,normal
Equity,-20.3,normal
Equity,-20.3,normal
Equity,-20.3,normal
Equity,-20.3,normal
Equity,-20.4,normal
Equity,-20.4,normal
Equity,-20.5,normal
Equity,-20.5,normal
Fixed Income,-20.5,normal
Equity,-20.6,normal
Equity,-20.6,normal
Commodities,-20.7,normal
Commodities,-20.7,normal
Equity,-20.7,normal
Equity,-20.7,normal
Equity,-20.7,normal
Equity,-20.7,normal
Equity,-20.7,normal
Equity,-20.7,normal
Equity,-20.8,normal
Equity,-20.8,normal
Equity,-20.8,normal
Equity,-20.9,normal
Fixed Income,-20.9,normal
Equity,-21,normal
Equity,-21,normal
Fixed Income,-21,normal
Equity,-21.1,normal
Equity,-21.1,normal
Equity,-21.1,normal
Equity,-21.1,normal
Commodities,-21.2,normal
Equity,-21.2,normal
Equity,-21.2,normal
Equity,-21.2,normal
Equity,-21.3,normal
Equity,-21.3,normal
Equity,-21.4,normal
Equity,-21.4,normal
Fixed Income,-21.4,normal
Fixed Income,-21.4,normal
Equity,-21.5,normal
Equity,-21.6,normal
Equity,-21.6,normal
Equity,-21.6,normal
Equity,-21.6,normal
Equity,-21.7,normal
Equity,-21.7,normal
Equity,-21.8,normal
Equity,-21.8,normal
Equity,-21.8,normal
Equity,-21.8,normal
Equity,-21.9,normal
Commodities,-22,normal
Equity,-22,normal
Equity,-22,normal
Equity,-22.1,normal
Equity,-22.2,normal
Alternatives,-22.3,normal
Alternatives,-22.3,normal
Commodities,-22.3,normal
Commodities,-22.3,normal
Equity,-22.3,normal
Equity,-22.3,normal
Equity,-22.4,normal
Equity,-22.4,normal
Equity,-22.4,normal
Equity,-22.4,normal
Equity,-22.5,normal
Equity,-22.5,normal
Equity,-22.5,normal
Equity,-22.5,normal
Equity,-22.6,normal
Equity,-22.6,normal
Equity,-22.6,normal
Equity,-22.6,normal
Commodities,-22.7,normal
Equity,-22.7,normal
Alternatives,-22.8,normal
Commodities,-22.8,normal
Equity,-22.8,normal
Equity,-22.9,normal
Equity,-22.9,normal
Equity,-22.9,normal
Commodities,-23,normal
Equity,-23.1,normal
Equity,-23.1,normal
Equity,-23.1,normal
Equity,-23.1,normal
Commodities,-23.2,normal
Equity,-23.2,normal
Equity,-23.2,normal
Equity,-23.3,normal
Equity,-23.3,normal
Equity,-23.3,normal
Equity,-23.3,normal
Equity,-23.3,normal
Equity,-23.4,normal
Equity,-23.4,normal
Equity,-23.4,normal
Equity,-23.4,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Equity,-23.5,normal
Fixed Income,-23.5,normal
Equity,-23.6,normal
Equity,-23.6,normal
Equity,-23.6,normal
Equity,-23.6,normal
Equity,-23.6,normal
Equity,-23.6,normal
Equity,-23.7,normal
Equity,-23.7,normal
Equity,-23.7,normal
Equity,-23.7,normal
Equity,-23.8,normal
Equity,-23.8,normal
Equity,-23.8,normal
Equity,-23.9,normal
Equity,-23.9,normal
Equity,-23.9,normal
Equity,-23.9,normal
Equity,-23.9,normal
Equity,-24,normal
Equity,-24,normal
Fixed Income,-24,normal
Commodities,-24.1,normal
Equity,-24.1,normal
Equity,-24.1,normal
Equity,-24.2,normal
Equity,-24.2,normal
Equity,-24.2,normal
Equity,-24.2,normal
Equity,-24.3,normal
Equity,-24.3,normal
Fixed Income,-24.3,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Equity,-24.4,normal
Commodities,-24.5,normal
Commodities,-24.5,normal
Equity,-24.5,normal
Equity,-24.5,normal
Equity,-24.5,normal
Equity,-24.5,normal
Equity,-24.6,normal
Equity,-24.6,normal
Equity,-24.6,normal
Equity,-24.6,normal
Equity,-24.6,normal
Equity,-24.6,normal
Equity,-24.7,normal
